name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,In_DreamTeam,Season
Tim Ream,DEF,Fulham,0,0,13,0,0.3,201,145,2,0,2.4,23.4,2022-11-05T15:00:00Z,90,13,0,0,0,0,15,0,16229,1,2,0,1,-59,1207,1266,45,FALSE,0,15,0,22-23
Hwang Hee-chan,MID,Wolves,0,0,6,0,1.7,481,150,2,0,0.4,0.2,2022-11-05T15:00:00Z,67,5,0,0,0,0,15,0,16437,3,2,2,2,-282,319,601,57,TRUE,0,15,0,22-23
Thilo Kehrer,DEF,West Ham,0,0,10,0,1.8,588,149,2,0,3.4,15,2022-11-06T14:00:00Z,90,7,0,0,0,0,15,0,43030,2,1,17,1,-296,2474,2770,45,TRUE,0,15,0,22-23
Harvey Elliott,MID,Liverpool,0,0,12,0,3.3,294,148,1,0,3.3,12.8,2022-11-06T16:30:00Z,73,18,0,0,0,0,15,0,93811,2,1,17,2,-11371,3429,14800,50,FALSE,0,15,0,22-23
Robin Koch,DEF,Leeds,0,0,11,0,2.6,230,144,3,0,3.6,9.8,2022-11-05T15:00:00Z,90,3,0,0,0,0,15,0,18743,3,4,24,1,1319,2025,706,45,TRUE,0,15,0,22-23
Boubakary Soumaré,MID,Leicester,0,0,19,1,3.3,269,143,0,0,1.6,12.4,2022-11-05T17:30:00Z,69,8,0,0,0,0,15,0,54312,2,0,0,3,-3590,361,3951,44,FALSE,0,15,0,22-23
Yoane Wissa,MID,Brentford,1,2,32,0,12.8,89,146,2,1,8.2,37.8,2022-11-05T15:00:00Z,90,16,0,0,0,0,15,0,21461,2,2,31,12,-200,2249,2449,54,FALSE,0,15,0,22-23
Pierre-Emerick Aubameyang,FWD,Chelsea,0,0,2,0,0.6,617,142,1,0,2,0,2022-11-06T12:00:00Z,63,1,0,0,0,0,15,0,140640,1,0,20,1,-15099,24225,39324,88,TRUE,1,15,0,22-23
Adam Webster,DEF,Brighton,0,0,13,0,2.8,108,150,2,0,2.2,11.6,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,115827,3,2,8,1,8016,12587,4571,45,FALSE,0,15,0,22-23
James Tarkowski,DEF,Everton,0,0,12,0,11.3,199,143,2,0,6.8,37.2,2022-11-05T17:30:00Z,90,10,0,0,0,0,15,0,170906,2,0,19,1,10745,15583,4838,44,TRUE,0,15,0,22-23
Dominic Calvert-Lewin,FWD,Everton,0,0,6,0,12.6,191,143,1,0,5.9,3.8,2022-11-05T17:30:00Z,60,10,0,0,0,0,15,0,147279,2,0,43,2,83471,92480,9009,79,TRUE,0,15,0,22-23
Adam Lallana,MID,Brighton,1,3,36,0,26.2,101,150,2,1,10.4,54.4,2022-11-05T15:00:00Z,64,20,0,0,0,0,15,0,10057,3,2,23,13,16,442,426,49,FALSE,0,15,0,22-23
Eric Dier,DEF,Spurs,0,0,23,0,21.3,430,148,2,0,6.9,29,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,1105686,2,1,19,1,-111051,15110,126161,53,TRUE,0,15,0,22-23
Ruben Loftus-Cheek,MID,Chelsea,0,0,7,0,4.1,136,142,1,0,1.1,6.6,2022-11-06T12:00:00Z,77,1,0,0,0,0,15,0,17631,1,0,0,2,-1468,575,2043,50,TRUE,0,15,0,22-23
Gabriel Martinelli Silva,MID,Arsenal,0,0,5,1,13.3,19,142,0,0,2,0,2022-11-06T12:00:00Z,90,6,0,0,0,0,15,0,5359256,1,0,7,3,75592,167991,92399,68,FALSE,0,15,0,22-23
Neco Williams,DEF,Nott'm Forest,0,0,22,0,15.3,295,146,2,0,4.5,22.2,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,2645442,2,2,7,1,-28865,36052,64917,41,TRUE,0,15,0,22-23
Patson Daka,FWD,Leicester,0,0,4,1,21.3,271,143,0,0,7.9,8,2022-11-05T17:30:00Z,69,8,0,0,0,0,15,0,117405,2,0,50,2,-4493,9404,13897,57,FALSE,0,15,0,22-23
Thiago Emiliano da Silva,DEF,Chelsea,0,0,9,0,0.5,128,142,1,0,2.6,21.4,2022-11-06T12:00:00Z,90,1,0,0,0,0,15,0,713748,1,0,4,2,-39178,17574,56752,54,TRUE,0,15,0,22-23
Illan Meslier,GK,Leeds,0,0,13,0,0,238,144,3,0,1.9,18.6,2022-11-05T15:00:00Z,90,3,0,0,0,0,15,2,271750,3,4,0,1,12377,18226,5849,45,TRUE,0,15,0,22-23
Moisés Caicedo Corozo,MID,Brighton,0,0,18,0,5.7,120,150,2,0,2.7,13.6,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,34256,3,2,8,2,-826,1754,2580,50,FALSE,0,15,0,22-23
David De Gea Quintana,GK,Man Utd,0,0,9,0,0,327,141,3,0,0.8,7.8,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,1,767285,1,3,0,1,80238,91899,11661,49,FALSE,0,15,0,22-23
Lukasz Fabianski,GK,West Ham,0,0,22,0,0,455,149,2,0,2.1,20.8,2022-11-06T14:00:00Z,90,7,0,0,0,0,15,5,142446,2,1,0,2,-15236,2822,18058,50,TRUE,0,15,0,22-23
Luke Shaw,DEF,Man Utd,1,0,16,0,4.9,332,141,3,0,0.8,1.6,2022-11-06T14:00:00Z,64,2,0,0,0,0,15,0,168784,1,3,1,3,41895,47438,5543,47,FALSE,1,15,0,22-23
Timothy Castagne,DEF,Leicester,0,0,22,1,41,258,143,0,0,7.1,21.4,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,725928,2,0,9,6,142994,163329,20335,46,FALSE,0,15,0,22-23
Kenny Tete,DEF,Fulham,0,0,6,0,1.3,215,145,2,0,2.2,11.6,2022-11-05T15:00:00Z,90,13,0,0,0,0,15,0,26167,1,2,9,0,-662,249,911,44,FALSE,1,15,0,22-23
Callum Wilson,FWD,Newcastle,0,0,0,0,1.1,356,147,0,0,0.6,0,2022-11-06T14:00:00Z,45,17,0,0,0,0,15,0,1424768,4,1,5,1,1124082,1195436,71354,75,FALSE,0,15,0,22-23
Ilkay Gündogan,MID,Man City,1,0,24,0,30.6,300,145,1,0,7.5,33.4,2022-11-05T15:00:00Z,90,9,0,0,0,0,15,0,233418,1,2,11,5,-7238,5038,12276,73,TRUE,0,15,0,22-23
Ben Davies,DEF,Spurs,0,0,13,0,5.9,432,148,2,0,1.8,12.4,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,102878,2,1,0,1,5852,10183,4331,49,TRUE,0,15,0,22-23
Conor Coady,DEF,Everton,0,0,12,0,5.3,475,143,2,0,1.6,10.8,2022-11-05T17:30:00Z,90,10,0,0,0,0,15,0,772077,2,0,0,1,72453,91070,18617,50,TRUE,0,15,0,22-23
Tyrone Mings,DEF,Aston Villa,0,0,12,0,0.1,39,141,1,0,2.3,22.6,2022-11-06T14:00:00Z,90,14,0,0,0,0,15,0,434311,1,3,0,1,-26205,5721,31926,43,TRUE,1,15,0,22-23
José Malheiro de Sá,GK,Wolves,0,0,19,0,0,478,150,3,0,3,30.2,2022-11-05T15:00:00Z,90,5,0,0,0,0,15,5,721883,3,2,0,2,-26240,13804,40044,51,TRUE,0,15,0,22-23
Demarai Gray,MID,Everton,0,0,15,0,34.1,189,143,2,0,5.1,8.8,2022-11-05T17:30:00Z,90,10,0,0,0,0,15,0,74537,2,0,8,2,-5167,2413,7580,54,TRUE,0,15,0,22-23
Antonee Robinson,DEF,Fulham,0,0,3,0,0.4,217,145,2,0,0.9,8.2,2022-11-05T15:00:00Z,90,13,0,0,0,0,15,0,14550,1,2,0,0,178,974,796,44,FALSE,1,15,0,22-23
Boubacar Traoré,MID,Wolves,1,0,17,0,11.7,629,150,3,0,3.5,23.6,2022-11-05T15:00:00Z,89,5,0,0,0,0,15,0,7542,3,2,0,5,-256,971,1227,45,TRUE,0,15,0,22-23
James Garner,MID,Everton,0,0,6,0,2.2,570,143,1,0,1.2,3.8,2022-11-05T17:30:00Z,45,10,0,0,0,0,15,0,6541,2,0,6,1,-407,250,657,45,TRUE,0,15,0,22-23
Jordan Pickford,GK,Everton,0,0,21,0,0,182,143,2,0,3.9,39.4,2022-11-05T17:30:00Z,90,10,0,0,0,0,15,6,634170,2,0,0,3,54500,63529,9029,45,TRUE,0,15,0,22-23
Pascal Groß,MID,Brighton,0,2,35,0,11.5,104,150,2,1,7.1,40.8,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,1489155,3,2,19,9,-42646,60792,103438,56,FALSE,0,15,0,22-23
Serge Aurier,DEF,Nott'm Forest,0,0,12,0,21.3,628,146,2,0,4,19,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,8887,2,2,0,1,3337,4326,989,45,TRUE,0,15,0,22-23
Manuel Akanji,DEF,Man City,0,0,9,0,2,610,145,1,0,4.4,10.6,2022-11-05T15:00:00Z,90,9,0,0,0,0,15,0,104689,1,2,31,2,17279,25704,8425,50,TRUE,0,15,0,22-23
Rúben da Silva Neves,MID,Wolves,0,0,26,0,12.2,480,150,3,1,10,44.2,2022-11-05T15:00:00Z,90,5,0,0,0,0,15,0,177559,3,2,44,7,4997,12766,7769,55,TRUE,0,15,0,22-23
Emiliano Martínez Romero,GK,Aston Villa,0,0,15,0,0,31,141,1,0,2.7,27.2,2022-11-06T14:00:00Z,90,14,0,0,0,0,15,3,480896,1,3,0,2,-66918,643,67561,49,TRUE,1,15,0,22-23
Scott McKenna,DEF,Nott'm Forest,0,0,16,0,0.5,385,146,2,0,1.9,16.6,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,15459,2,2,2,1,3297,4133,836,44,TRUE,0,15,0,22-23
Jeffrey Schlupp,MID,Crystal Palace,0,0,13,0,13.9,161,149,1,0,3.5,13.8,2022-11-06T14:00:00Z,90,19,0,0,0,0,15,0,13042,2,1,7,2,-514,306,820,48,FALSE,0,15,0,22-23
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,10,0,12.3,46,141,1,0,2.2,9.8,2022-11-06T14:00:00Z,90,14,0,0,0,0,15,0,44189,1,3,0,2,-2742,939,3681,48,TRUE,0,15,0,22-23
Jordan Ayew,MID,Crystal Palace,0,0,12,0,27.2,159,149,1,0,3.9,10,2022-11-06T14:00:00Z,90,19,0,0,0,0,15,0,26641,2,1,2,1,-1967,357,2324,53,FALSE,1,15,0,22-23
Aaron Cresswell,DEF,West Ham,0,0,12,0,15,457,149,2,0,2.4,9,2022-11-06T14:00:00Z,90,7,0,0,0,0,15,0,298991,2,1,0,1,22193,33820,11627,48,TRUE,0,15,0,22-23
Andrew Robertson,DEF,Liverpool,0,0,18,0,33.1,284,148,1,0,5.5,21.8,2022-11-06T16:30:00Z,90,18,0,0,0,0,15,0,421034,2,1,0,2,-3784,17088,20872,67,FALSE,0,15,1,22-23
Nélson Cabral Semedo,DEF,Wolves,0,0,-5,0,1,482,150,3,0,0,0,2022-11-05T15:00:00Z,49,5,0,0,0,1,15,0,34613,3,2,0,-3,1342,3270,1928,50,TRUE,0,15,0,22-23
Harry Kane,FWD,Spurs,0,2,24,0,12.2,427,148,2,1,8.2,34.6,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,2761012,2,1,35,8,43365,240646,197281,116,TRUE,0,15,1,22-23
Gabriel Fernando de Jesus,FWD,Arsenal,0,0,2,1,23.8,28,142,0,0,9.1,16.4,2022-11-06T12:00:00Z,90,6,0,0,0,0,15,0,6420680,1,0,51,2,59645,243765,184120,80,FALSE,0,15,0,22-23
Diogo Dalot Teixeira,DEF,Man Utd,0,0,14,0,7.6,342,141,3,0,2.4,12.6,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,0,1668889,1,3,4,0,442197,457093,14896,48,FALSE,1,15,0,22-23
Alejandro Garnacho,MID,Man Utd,0,0,2,0,5.3,569,141,3,0,4.7,6.2,2022-11-06T14:00:00Z,64,2,0,0,0,0,15,0,17408,1,3,35,2,3804,5020,1216,43,FALSE,0,15,0,22-23
Marc Guéhi,DEF,Crystal Palace,0,0,15,0,0.8,167,149,1,0,1,9.4,2022-11-06T14:00:00Z,90,19,0,0,0,0,15,0,374817,2,1,0,2,-6436,5333,11769,44,FALSE,0,15,0,22-23
Dan Burn,DEF,Newcastle,0,0,9,0,0.4,358,147,1,0,2.4,21.4,2022-11-06T14:00:00Z,90,17,0,0,0,0,15,0,196424,4,1,2,2,10084,20456,10372,45,FALSE,0,15,0,22-23
Yves Bissouma,MID,Spurs,0,0,17,0,3.1,444,148,2,0,2.8,16.6,2022-11-06T16:30:00Z,87,12,0,0,0,0,15,0,33754,2,1,8,2,-1380,501,1881,47,TRUE,0,15,0,22-23
James Ward-Prowse,MID,Southampton,0,0,13,0,49.5,407,147,4,0,7.8,21.4,2022-11-06T14:00:00Z,90,15,0,0,0,0,15,0,549280,4,1,7,2,-44501,2773,47274,62,TRUE,0,15,0,22-23
Crysencio Summerville,MID,Leeds,1,3,42,0,45.8,240,144,3,1,11.4,47,2022-11-05T15:00:00Z,90,3,0,0,0,0,15,0,38618,3,4,21,13,15003,16760,1757,44,TRUE,0,15,0,22-23
Donny van de Beek,MID,Man Utd,0,0,6,0,13.2,336,141,3,0,3.9,1.4,2022-11-06T14:00:00Z,64,2,0,0,0,0,15,0,18038,1,3,24,2,-55,193,248,51,FALSE,0,15,0,22-23
César Azpilicueta,DEF,Chelsea,0,0,11,0,0.8,127,142,1,0,2.1,20,2022-11-06T12:00:00Z,90,1,0,0,0,0,15,0,170858,1,0,0,1,-12364,3163,15527,48,TRUE,1,15,0,22-23
Mathias Jensen,MID,Brentford,1,0,16,0,18.2,88,146,1,0,4.7,22.4,2022-11-05T15:00:00Z,85,16,0,0,0,0,15,0,167632,2,2,6,5,-32535,2089,34624,48,FALSE,0,15,0,22-23
Ivan Perišić,DEF,Spurs,0,0,10,0,69.7,448,148,2,0,13.2,17.2,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,2418941,2,1,45,1,-104671,43290,147961,55,TRUE,0,15,0,22-23
Virgil van Dijk,DEF,Liverpool,0,0,14,0,0.8,280,148,1,0,1.3,12.6,2022-11-06T16:30:00Z,90,18,0,0,0,0,15,0,1543798,2,1,0,2,-97864,20765,118629,65,FALSE,0,15,0,22-23
Remo Freuler,MID,Nott'm Forest,0,0,11,0,12.7,582,146,2,0,2.3,8.6,2022-11-05T15:00:00Z,78,4,0,0,0,0,15,0,2142,2,2,2,2,4,111,107,49,TRUE,0,15,0,22-23
Leon Bailey,MID,Aston Villa,0,1,21,0,15.4,45,141,1,1,8.8,42.2,2022-11-06T14:00:00Z,69,14,0,0,0,0,15,0,445147,1,3,30,7,-36085,10969,47054,46,TRUE,1,15,0,22-23
James Maddison,MID,Leicester,2,2,35,1,54.8,261,143,0,0,17.7,38,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,968574,2,0,84,11,18332,110042,91710,82,FALSE,0,15,0,22-23
Raheem Sterling,MID,Chelsea,0,0,-4,0,12.6,304,142,1,0,2,3.6,2022-11-06T12:00:00Z,90,1,0,0,0,0,15,0,528826,1,0,4,1,-65417,10210,75627,97,TRUE,1,15,0,22-23
Nathan Collins,DEF,Wolves,0,0,10,0,0.3,516,150,3,0,2.7,26.6,2022-11-05T15:00:00Z,90,5,0,0,0,0,15,0,81776,3,2,0,0,-2571,1919,4490,45,TRUE,1,15,0,22-23
Pascal Struijk,DEF,Leeds,1,0,24,0,27.4,235,144,3,0,7.7,26,2022-11-05T15:00:00Z,90,3,0,0,0,0,15,0,100219,3,4,24,4,4488,10113,5625,45,TRUE,0,15,0,22-23
Ryan Yates,MID,Nott'm Forest,0,0,7,0,1.8,387,146,2,0,0.9,3.8,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,4892,2,2,3,1,271,675,404,50,TRUE,1,15,0,22-23
Darwin Núñez Ribeiro,FWD,Liverpool,1,2,24,0,25.6,297,148,1,0,9.4,26.6,2022-11-06T16:30:00Z,86,18,0,0,0,0,15,0,813042,2,1,42,7,35416,93757,58341,89,FALSE,0,15,1,22-23
Seamus Coleman,DEF,Everton,0,0,10,0,4.8,178,143,1,0,1.4,7,2022-11-05T17:30:00Z,70,10,0,0,0,0,15,0,15791,2,0,2,2,897,1632,735,45,TRUE,0,15,0,22-23
Theo Walcott,MID,Southampton,0,0,2,0,1,400,147,3,0,0.2,0,2022-11-06T14:00:00Z,63,15,0,0,0,0,15,0,3009,4,1,2,2,-83,61,144,48,TRUE,0,15,0,22-23
Marc Roca Junqué,MID,Leeds,0,0,4,0,1.6,245,144,3,0,2.6,6.6,2022-11-05T15:00:00Z,53,3,0,0,0,0,15,0,10757,3,4,18,1,-728,272,1000,49,TRUE,0,15,0,22-23
Rasmus Kristensen,DEF,Leeds,0,0,9,0,9.3,244,144,3,0,3.4,16.6,2022-11-05T15:00:00Z,90,3,0,0,0,0,15,0,47806,3,4,8,0,3817,5863,2046,48,TRUE,1,15,0,22-23
Carlos Henrique Casimiro,MID,Man Utd,0,0,6,0,17.9,593,141,3,0,4.1,14.6,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,0,203442,1,3,8,2,7486,20079,12593,49,FALSE,0,15,0,22-23
Carlos Vinícius Alves Morais,FWD,Fulham,0,0,3,0,4.5,618,145,1,0,0.6,1.4,2022-11-05T15:00:00Z,75,13,0,0,0,0,15,0,6425,1,2,0,2,334,1054,720,55,FALSE,0,15,0,22-23
Marcus Tavernier,MID,Bournemouth,2,3,42,0,25.7,535,144,4,1,14.9,82.8,2022-11-05T15:00:00Z,90,11,0,0,0,0,15,0,11814,3,4,40,16,348,1132,784,49,FALSE,0,15,1,22-23
Victor Lindelöf,DEF,Man Utd,0,0,14,0,1.2,337,141,3,0,1,8.4,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,0,12365,1,3,0,1,-543,579,1122,43,FALSE,0,15,0,22-23
Miguel Almirón Rejala,MID,Newcastle,0,0,25,1,10.8,369,147,0,1,9.7,39.6,2022-11-06T14:00:00Z,80,17,0,0,0,0,15,0,3109303,4,1,47,8,980548,992473,11925,57,FALSE,0,15,0,22-23
Wilfried Gnonto,FWD,Leeds,1,0,20,0,38.3,619,144,1,0,6.7,26.4,2022-11-05T15:00:00Z,45,3,0,0,0,0,15,0,8182,3,4,2,4,1076,1783,707,50,TRUE,0,15,0,22-23
Jonathan Castro Otto,DEF,Wolves,0,0,-2,0,0.8,477,150,1,0,0.5,2.2,2022-11-05T15:00:00Z,45,5,0,0,0,0,15,0,83148,3,2,2,0,-11279,890,12169,44,TRUE,1,15,0,22-23
Marcos Senesi,DEF,Bournemouth,0,0,17,0,10.2,576,144,4,0,3.9,24.8,2022-11-05T15:00:00Z,87,11,0,0,0,0,15,0,13653,3,4,4,0,-512,998,1510,45,FALSE,0,15,0,22-23
Youri Tielemans,MID,Leicester,0,3,39,1,28,259,143,0,1,9.1,47.6,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,161613,2,0,15,11,-3277,6114,9391,63,FALSE,0,15,0,22-23
Romain Perraud,DEF,Southampton,0,0,24,0,9.3,417,147,4,1,10.7,44.6,2022-11-06T14:00:00Z,90,15,0,0,0,0,15,0,22719,4,1,53,6,99,2351,2252,44,TRUE,0,15,0,22-23
Harrison Reed,MID,Fulham,0,0,5,0,10.7,211,145,2,0,2.1,7.8,2022-11-05T15:00:00Z,90,13,0,0,0,0,15,0,138678,1,2,2,1,-6211,10560,16771,45,FALSE,1,15,0,22-23
Clément Lenglet,DEF,Spurs,0,0,9,0,1.3,513,148,2,0,1.9,10.8,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,32637,2,1,7,1,-573,1091,1664,48,TRUE,0,15,0,22-23
Alexis Mac Allister,MID,Brighton,0,0,11,0,19.9,116,150,2,0,4.9,11.6,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,439342,3,2,17,2,-63049,12357,75406,54,FALSE,0,15,0,22-23
Eberechi Eze,MID,Crystal Palace,1,1,27,0,24.8,169,149,1,0,8.3,23.4,2022-11-06T14:00:00Z,90,19,0,0,0,0,15,0,463394,2,1,35,6,-56941,29305,86246,57,FALSE,0,15,0,22-23
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0,0,28,0,5.8,374,147,1,1,5.7,43.8,2022-11-06T14:00:00Z,90,17,0,0,0,0,15,0,545319,4,1,7,7,-43464,34078,77542,57,FALSE,0,15,0,22-23
Gabriel dos Santos Magalhães,DEF,Arsenal,0,3,40,1,0.3,16,142,0,1,8.8,48.2,2022-11-06T12:00:00Z,90,6,0,0,0,0,15,0,1113779,1,0,39,15,-16255,23047,39302,51,FALSE,0,15,0,22-23
Martin Ødegaard,MID,Arsenal,0,0,6,1,27.3,7,142,0,0,4.3,9.8,2022-11-06T12:00:00Z,86,6,0,0,0,0,15,0,1402492,1,0,6,3,-10117,45977,56094,64,FALSE,0,15,1,22-23
João Filipe Iria Santos Moutinho,MID,Wolves,0,0,10,0,1.3,503,150,3,0,0.8,6.8,2022-11-05T15:00:00Z,90,5,0,0,0,0,15,0,43773,3,2,0,2,-2192,656,2848,47,TRUE,0,15,0,22-23
Ethan Pinnock,DEF,Brentford,0,0,16,0,0.1,92,146,2,0,3.2,27.4,2022-11-05T15:00:00Z,90,16,0,0,0,0,15,0,6561,2,2,4,1,80,1621,1541,44,FALSE,0,15,0,22-23
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0,0,23,0,15.3,579,150,2,1,8.9,37.6,2022-11-05T15:00:00Z,73,5,0,0,0,0,15,0,24611,3,2,36,7,-2152,657,2809,59,TRUE,0,15,0,22-23
Vicente Guaita,GK,Crystal Palace,0,0,13,0,0,152,149,1,0,1.3,12.8,2022-11-06T14:00:00Z,90,19,0,0,0,0,15,1,333641,2,1,0,2,8535,16434,7899,45,FALSE,0,15,0,22-23
James Justin,DEF,Leicester,0,1,31,1,3.5,268,143,0,0,2.3,19.2,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,236599,2,0,0,7,11985,22619,10634,43,FALSE,0,15,0,22-23
Hugo Lloris,GK,Spurs,0,0,15,0,0,425,148,2,0,2.6,25.6,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,4,579156,2,1,0,2,-35585,7565,43150,55,TRUE,0,15,0,22-23
Nick Pope,GK,Newcastle,0,0,17,0,0,376,147,1,0,1.8,18.4,2022-11-06T14:00:00Z,90,17,0,0,0,0,15,4,2270327,4,1,0,3,55901,132799,76898,53,FALSE,0,15,0,22-23
Ryan Sessegnon,DEF,Spurs,0,0,10,0,11.4,436,148,2,0,4.4,1.8,2022-11-06T16:30:00Z,67,12,0,0,0,0,15,0,110835,2,1,31,1,-1389,3524,4913,45,TRUE,0,15,0,22-23
Philip Billing,MID,Bournemouth,0,0,25,0,11.1,70,144,4,1,7.9,43.2,2022-11-05T15:00:00Z,87,11,0,0,0,0,15,0,116413,3,4,25,7,-16161,10137,26298,53,FALSE,0,15,0,22-23
Armando Broja,FWD,Chelsea,0,0,2,0,12.3,150,156,1,0,3.9,9.2,2022-11-12T17:30:00Z,72,15,0,0,0,0,16,0,65756,0,1,17,2,3488,8111,4623,53,FALSE,0,16,0,22-23
Fabian Schär,DEF,Newcastle,0,1,26,1,10.9,366,156,0,0,5.3,22.8,2022-11-12T17:30:00Z,90,6,0,0,0,0,16,0,1249054,0,1,19,7,-191,72403,72594,49,TRUE,0,16,0,22-23
Brennan Johnson,FWD,Nott'm Forest,1,0,18,1,11.5,394,157,0,0,4.5,8.4,2022-11-12T15:00:00Z,90,7,0,0,0,0,16,0,92009,0,1,25,5,-1186,4850,6036,56,TRUE,0,16,0,22-23
Cheick Doucouré,MID,Crystal Palace,0,0,15,0,13.5,514,157,1,0,2.7,13.4,2022-11-12T15:00:00Z,84,16,0,0,0,0,16,0,12109,0,1,0,2,-341,187,528,50,FALSE,0,16,0,22-23
Gianluca Scamacca,FWD,West Ham,0,0,0,0,1.7,529,159,2,0,3,6.2,2022-11-12T15:00:00Z,90,10,0,0,0,0,16,0,215230,2,0,22,1,-24702,20845,45547,67,TRUE,1,16,0,22-23
Alisson Ramses Becker,GK,Liverpool,0,0,20,0,0,281,154,1,0,3.8,38.2,2022-11-12T15:00:00Z,90,17,0,0,0,0,16,4,1753735,1,3,0,3,93237,125281,32044,54,TRUE,0,16,0,22-23
Che Adams,FWD,Southampton,0,2,35,0,18.1,411,154,3,1,10.2,40.2,2022-11-12T15:00:00Z,90,12,0,0,0,0,16,0,98819,1,3,44,8,-1991,8576,10567,64,FALSE,0,16,0,22-23
Sam Greenwood,FWD,Leeds,0,0,3,0,30.1,237,158,3,0,4.1,8,2022-11-12T15:00:00Z,45,18,0,0,0,0,16,0,1215815,3,4,3,1,163512,189855,26343,42,FALSE,0,16,0,22-23
Luke Thomas,DEF,Leicester,0,0,25,1,1.3,270,159,0,0,1.2,11,2022-11-12T15:00:00Z,90,19,0,0,0,0,16,0,9013,2,0,0,6,310,579,269,42,FALSE,0,16,0,22-23
Rodrigo Hernandez,MID,Man City,0,0,20,0,21.7,315,155,2,0,7.9,18.8,2022-11-12T12:30:00Z,90,4,0,0,0,0,16,0,167818,2,1,38,2,-3701,2317,6018,56,TRUE,0,16,0,22-23
Chris Wood,FWD,Newcastle,0,0,9,1,12.4,354,156,0,0,2,3.4,2022-11-12T17:30:00Z,75,6,0,0,0,0,16,0,68193,0,1,4,2,10499,14047,3548,56,TRUE,0,16,1,22-23
Christian Eriksen,MID,Man Utd,1,3,43,0,0,519,153,1,1,0,0,2022-11-13T16:30:00Z,90,9,0,0,0,0,16,0,302892,2,1,0,13,-9704,7118,16822,63,FALSE,0,16,0,22-23
Joe Willock,MID,Newcastle,0,3,29,1,12.8,373,156,0,1,8.7,42.8,2022-11-12T17:30:00Z,84,6,0,0,0,0,16,0,56608,0,1,31,11,-426,3602,4028,49,TRUE,0,16,0,22-23
Roméo Lavia,MID,Southampton,0,0,8,0,13.3,321,154,3,0,2.4,10.6,2022-11-12T15:00:00Z,81,12,0,0,0,0,16,0,23492,1,3,0,2,-674,287,961,45,FALSE,0,16,0,22-23
Nathaniel Clyne,DEF,Crystal Palace,0,0,13,0,1.8,157,157,1,0,0.5,3.6,2022-11-12T15:00:00Z,77,16,0,0,0,0,16,0,13837,0,1,0,2,445,683,238,45,FALSE,0,16,0,22-23
Stuart Armstrong,MID,Southampton,0,0,1,0,3.3,405,154,3,0,0.6,2.6,2022-11-12T15:00:00Z,57,12,0,0,0,0,16,0,8681,1,3,0,1,-32,515,547,47,FALSE,0,16,0,22-23
Trevoh Chalobah,DEF,Chelsea,0,0,19,0,2.7,141,156,1,0,1.6,13,2022-11-12T17:30:00Z,90,15,0,0,0,0,16,0,88310,0,1,0,2,-4609,3302,7911,47,FALSE,0,16,0,22-23
Rodrigo Moreno,MID,Leeds,0,1,43,0,3.6,225,158,4,2,12.4,76.4,2022-11-12T15:00:00Z,88,18,0,0,0,0,16,0,699738,3,4,44,13,-11349,51805,63154,63,FALSE,0,16,0,22-23
Mohammed Salisu,DEF,Southampton,0,0,14,0,1.5,420,154,3,0,2.3,19.2,2022-11-12T15:00:00Z,90,12,0,0,0,0,16,0,20077,1,3,2,0,203,1139,936,44,FALSE,1,16,0,22-23
Lucas Tolentino Coelho de Lima,MID,West Ham,0,0,10,0,24.8,603,159,2,0,8.6,14.8,2022-11-12T15:00:00Z,90,10,0,0,0,0,16,0,58400,2,0,46,1,-6,2955,2961,59,TRUE,1,16,0,22-23
